Crop,Soil_N,Soil_P,Soil_K,Soil_pH,Rainfall,Temperature,soil_moisture,Yield_tph,X1003,X1013,X1023,X1033,X1044,X1054,X1064,X1074,X1084,X1094,X1175,X1185,X1195,X1205,X1215,X1225,X1235,X1245,X1255,X1266,X1276,X1286,X1296,X1306,X1316,X1518,X1528,X1538,X1548,X1558,X1568,X1578,X1588,X1599,X1609,X1619,X1629,X1639,X1649,X1659,X1669,X1679,X1689,X1699,X1710,X1720,X1730,X1740,X1750,X1760,X2063,X2073,X2083,X2093,X2103,X2113,X2123,X2133,X2143,X2153,X2163,X2174,X2184,X2194,X2204,X2214,X2224,X2234,X2244,X2254,X2264,X2274,X2285,X2295,X2305,X2315,X2325,X2335,X2345,X437,X447,X457,X468,X478,X488,X498,X508,X518,X529,X539,X549,X559,X569,X579,X590,X600,X610,X620,X630,X641,X651,X661,X671,X681,X691,X702,X712,X722,X732,X742,X752,X763,X773,X783,X793,X803,X813,X824,X834,X844,X854,X864,X875,X885,X895,X905,X912,X915,X923,X983,X993
rice,88.73056198949035,5.0,400.0,5.981683942437521,188.25167172052505,27.94331204458821,48.9066027093622,12.36344379888674,38.60407705,39.81109243,41.03326683,42.11860309,43.04096676,43.62868115,43.6844382,43.68471906,42.31651036,40.08287915,29.63965199,30.1253967,30.79945661,31.23549382,32.16487304,33.42768503,33.8945166,33.35342703,31.61791034,30.75497717,31.07197158,32.11261045,30.68463368,27.91237495,23.63488095,8.171289673,9.211907262,10.04682099,11.29860235,12.11253362,12.68702783,12.91766509,13.22925032,13.83503336,14.46801688,15.0901742,15.15102112,15.27784807,15.33450586,15.78482592,15.90468565,15.80488523,15.39577111,14.94221728,14.53754839,14.23140254,13.88749906,13.52935223,12.600506,11.41683789,3.148997812,3.779129686,3.71756466,3.272283806,3.679434248,4.049468014,4.51825396,4.922400996,5.039518461,4.954069724,4.520385687,4.971333586,5.560863875,6.126879531,6.087108651,5.874552062,5.847589167,5.676036228,5.478670871,5.115988214,4.631041098,4.823195047,5.014577789,5.041928583,4.384548228,4.170743943,4.152720618,2.98049075,2.98049075,17.22782848,15.40892249,14.42816672,14.15642569,13.69826132,13.19392326,12.63794481,12.40223426,12.43030803,12.54658724,12.89726973,13.05553064,12.64932578,11.70663385,10.85219649,10.14779464,9.739302511,9.091612367,8.523702342,8.022283084,7.651561208,7.189740186,6.752514289,6.373087024,6.290636986,6.859127618,9.249263009,12.9954887,19.86503092,27.76392084,35.41959218,40.69299523,44.07815589,46.64431093,47.90005161,48.12371372,46.68278896,45.16535193,44.75432641,46.31518926,48.53801493,49.91392733,50.86962089,50.56031362,49.03913064,45.11402938,44.47642643,42.90000425,42.98804519,40.46103672,35.45717779,37.6026442
rice,91.2126190881486,5.0,400.0,6.170801298908346,194.29894176466232,27.269165714955147,50.52548482021098,11.702810358138365,40.09203781,41.7043801,43.05083623,44.23148305,45.77652148,47.12819373,47.39520755,47.26862838,45.21193523,42.68021537,30.33192807,30.42962898,31.01212666,31.65000152,32.88311043,34.30792548,34.5933689,34.32615142,32.45907669,31.37895484,31.48347896,32.60084021,31.05519613,28.01766139,24.01770541,9.504380148,10.46346429,11.16757471,11.87631036,12.14845786,12.44587136,12.81333784,13.50031268,14.35048634,15.39369652,16.4327773,16.69525394,16.67764006,16.55043622,16.84918504,16.7916919,16.54910821,16.17716748,15.87820706,15.40159641,14.83150544,14.34477966,13.94465499,13.25258809,12.16297265,3.35645838,4.286972262,4.248723538,4.357795753,5.060454522,5.430925695,5.571420755,6.119110143,6.795602879,6.090682671,5.042593215,5.229511031,6.391052981,6.909304336,6.390593421,6.772147186,7.568199525,7.207617221,6.136702631,5.479851438,5.584992054,5.344457901,4.364596919,4.674154233,5.240658591,5.585728146,4.759076536,4.163709451,4.237006675,18.01774652,16.03368642,14.92656729,14.56942099,14.10555437,13.59935492,13.16482922,12.9141038,13.09539478,13.37309175,13.93759479,14.09652228,13.71133462,12.79108873,12.00851288,11.16056977,10.61679427,9.831706847,9.351046378,8.853679388,8.501104841,8.000672608,7.530142423,7.092215569,7.014206599,7.725633383,10.53733332,14.74134731,22.29693285,30.76071224,38.92398225,44.24962883,47.48747802,50.32864749,51.92831974,52.55144082,51.05446526,49.57899037,49.15332239,50.84133019,53.1211726,54.65729879,55.81764325,55.74865709,54.35605248,49.9879467,49.19956128,47.17677104,47.1299191,44.74906182,36.11980025,38.36770365
rice,93.10659326314116,5.0,400.0,6.352140996607465,173.53440006602767,28.716545926363764,52.391232050138136,11.006243813202689,37.11805706,38.39844516,39.85546119,40.61379764,41.90408774,42.94172844,43.57586945,43.6999353,42.04295234,39.70115985,29.79290191,30.21274609,30.93134109,31.4839339,32.25134224,33.07498746,33.29384506,33.25217677,31.736461,30.87300962,30.93027727,32.24857258,30.9746493,28.2024967,23.65874238,9.014257491,10.06518877,11.09664596,12.0523016,12.40709843,12.652385,13.06172382,13.56764283,14.1111587,14.93758569,16.02258211,16.59836797,16.74056808,16.44926385,16.53341808,16.33036536,16.3093087,16.01742133,15.75790912,15.17431671,14.63043465,14.18206441,13.82563693,13.08001516,11.87098638,3.866016291,4.354485851,4.727919659,4.906264649,5.493975908,5.429010839,5.248322074,5.590093948,6.426214664,6.440849162,5.784652275,5.96892908,6.788034451,6.931899159,6.414007738,6.562601374,7.198199414,7.187455871,6.303772309,5.471999322,5.167148435,5.533123752,6.062784606,6.085593069,5.449610983,4.576226085,4.122264454,4.102208281,4.307365453,17.41413442,15.82268763,14.7676473,14.48562008,14.07090751,13.70662301,13.28444652,12.96657397,13.01683221,13.2652428,13.80825412,14.00055961,13.60007308,12.61625155,11.74204346,10.88790436,10.44246028,9.798021346,9.345168904,8.855436958,8.407397976,7.854270031,7.395161401,6.996712691,6.945495306,7.597288721,10.18626262,13.96586769,20.73025862,28.24334965,35.71239096,40.3843065,43.26237233,45.47046097,46.962377,47.54172292,46.35449375,44.99516963,44.40526677,45.85043058,47.87869747,49.46146806,50.48863054,50.50386928,49.47480852,45.37691884,44.82906647,42.38330777,43.01330947,39.68930034,34.10290334,35.87426391
rice,91.76481661908012,200.0,400.0,6.208455970600396,179.79811424492274,28.7088366516894,45.99332562384583,9.54350770855838,46.28203571,48.15911783,50.25501237,52.49313202,53.75094826,54.74044598,54.457573,54.90081543,53.42863953,50.73707533,33.27449915,33.43311587,34.41788592,34.92834535,36.37320441,37.5494547,38.10056224,37.2716955,35.11772964,33.91125455,34.34557194,35.57104902,33.82646297,30.52638692,25.81878551,9.315082099,10.4128288,11.3855122,12.19570186,12.51238588,12.69080678,13.12895604,13.71353135,14.53411686,15.71514822,16.84861635,17.24893018,17.29866723,16.95931738,17.14172929,17.10739683,17.23012595,17.04681598,16.59959131,16.00150377,15.44700143,14.80660137,14.20382109,13.39186831,12.33333237,12.33333237,2.525091508,3.838843973,4.550458864,4.59070244,4.089972884,4.010957659,4.762188338,5.751832791,6.010228392,5.270490713,5.409672631,6.124593327,6.750726378,6.729368469,6.971251165,7.164225475,6.464747653,5.574578125,4.763626537,4.57736844,4.619489641,4.430637618,4.615686479,4.723234067,4.259143891,3.459299556,2.737837658,2.490759932,17.88575739,15.9388075,15.01074397,14.79166599,14.55221025,14.13032866,13.81245643,13.73204491,14.28300346,15.00797226,15.98080959,16.55790339,16.37330273,15.32960463,14.36196223,13.45944064,12.97124054,12.07921965,11.4341211,10.86889382,10.4397665,9.724511826,9.024141373,8.354209183,8.279602707,9.473725463,14.14619726,20.56554553,30.54063601,40.01004698,48.50899666,52.7412521,54.90912968,57.19280939,58.95908187,60.00556697,58.61530079,56.92967544,56.05638901,57.67776382,60.45041824,62.76496313,64.28067664,64.34423408,63.44468627,58.58312676,56.97576233,54.18783259,53.36330362,51.40441939,40.80680342,44.08035835
rice,67.62128122951405,5.0,321.92134567670604,6.094104291882719,169.08640276827936,26.95531218384517,38.49444655059216,5.947246751000614,31.03647635,32.32818945,33.25890107,34.56118553,35.31651985,36.14904385,36.24460111,36.09641296,34.65698508,32.26998943,26.3091502,26.62983345,27.32401439,28.06694847,28.97124483,29.85048531,29.78928277,29.46827191,28.09424355,27.64426895,27.78369625,28.68962875,27.28872165,25.28172326,22.01990795,11.86763561,12.73365117,13.6870082,14.38392372,14.66931345,14.81856955,15.15429077,15.73116917,16.33892808,16.92369948,17.61325755,18.17741588,18.60801343,18.50333236,18.3314387,18.14158874,18.06537636,17.86347826,17.58201247,17.25564131,16.86428919,16.19108814,15.62576671,14.81085111,13.81896038,4.822151607,5.906201709,6.666364538,7.093488566,7.244961041,7.090331388,7.52187362,8.235480939,9.035310674,8.806331518,8.232845381,8.475026614,9.162911773,9.415482113,9.026916043,9.053027228,9.263996218,8.785161701,7.953859256,7.585893483,7.539789638,7.159010821,6.278194367,5.866755133,6.01709955,6.801241316,6.945589215,7.291053119,7.073496182,18.35626614,16.58813187,15.50986287,15.46968413,15.26549341,15.02153972,14.67917206,14.5593487,14.8695646,15.17344772,15.78364023,16.1051482,15.97163201,15.17904754,14.52646458,13.90279265,13.6893198,13.09004337,12.64153501,12.1210234,11.88815349,11.42555142,11.11045545,10.69358171,10.65420565,11.38107786,13.93465861,17.16413831,21.91291083,26.01672784,29.5856432,31.0535122,31.68932889,32.78069455,33.76810528,34.48851284,33.91157803,32.91469212,32.45481495,33.15390947,34.64532557,35.86499628,36.92294204,36.96602562,36.59735709,33.80389074,33.93484885,32.32256196,32.40729341,30.50748428,28.70622988,30.16554413
rice,95.18222577290857,5.0,400.0,6.391607622350122,198.7661090464493,29.14251443529677,51.37657425824293,14.132771621712944,43.3778953,44.88630587,46.71521342,48.40614987,50.06139278,51.49661109,51.93269176,52.12735386,49.85188044,46.86031973,32.66501133,33.27873086,33.94069825,34.65596304,35.74687695,37.25523248,37.36798031,36.86869971,34.76959395,33.88908359,34.23363252,35.62543659,34.07937816,30.69713765,26.06948867,8.802226685,9.77329662,10.53827853,11.18230406,11.50384231,11.77782928,12.21526232,12.95676764,13.73455797,14.54774353,15.25683723,15.83172311,16.28602963,16.39810648,16.45091046,16.47690406,16.50540548,16.21830333,15.71324439,15.17157986,14.69444683,14.14362544,13.63592996,12.97770197,12.02304676,2.547369251,3.286338253,3.529473248,4.106931625,4.741580547,4.9741368,4.952202903,5.452116804,6.166368934,6.530497936,6.358288368,6.470862662,6.569082582,6.209647268,5.85386083,6.093250563,6.59129803,6.387877371,5.688181596,5.11916053,4.826528419,4.846104587,5.017460399,4.987517199,4.534534479,3.946900082,3.52144583,3.486072031,3.711103399,18.12105692,15.94106595,14.76498363,14.26222868,13.82221433,13.41307446,12.90032845,12.65394049,12.71555001,12.8391031,13.32110462,13.47682966,13.08769052,12.09546098,11.33043837,10.57349404,10.12050233,9.323958772,8.845546827,8.361953719,8.029667404,7.499671449,6.979341281,6.50879114,6.375615453,6.972207901,9.495378474,13.48417879,20.89617596,29.83730643,39.14903884,45.72051314,49.83062756,52.89909508,54.83764286,55.83338324,54.69525229,53.12983267,52.57862663,54.00599013,56.51493387,58.17871741,59.51075506,59.03646364,58.20512627,53.8120372,54.31403847,51.42837089,52.19021348,46.91709633,38.74268434,41.51527386
rice,87.49317865337215,5.0,400.0,6.449015293766809,224.03592651392705,28.05720890169061,44.27354180407486,10.60012162113927,32.49288438,33.22151257,34.29032432,35.48691166,36.43070709,37.11552114,37.01409945,37.27680053,36.21083249,34.52067207,26.1872019,26.48383756,27.05830299,27.39745522,28.05236431,28.90894503,28.92661719,28.29300462,26.62965645,26.00198496,26.72943998,27.95567689,26.93233588,24.36007964,21.02722734,8.385572385,9.225438021,9.930207676,10.74119759,11.2319187,11.61202129,12.06688378,12.70745253,13.44277741,13.85424074,14.32288359,14.48290683,14.62400601,14.70153329,14.95970755,15.00941571,14.93373298,14.48689374,14.16344283,13.8737743,13.68341439,13.31503219,12.7642701,11.98490002,11.01675913,1.962013813,2.687377398,3.684771703,4.791799921,5.220022655,5.269640228,5.273184914,5.820226083,6.562514611,6.294425841,5.663061342,5.602586257,6.268261926,6.567772748,6.523084674,6.87072101,7.272835724,6.676511193,5.763146238,5.177848814,5.364002088,5.639957698,5.503482367,5.160832403,4.474689106,3.88222189,3.613755123,3.575828388,2.78520015,17.47977867,15.80506987,14.67949689,14.50140279,14.16767661,13.67855243,13.129273,12.71324081,12.66880468,12.90200413,13.42249681,13.75225818,13.48092598,12.61298975,11.78989492,11.00716669,10.52839201,9.8114077,9.278693401,8.800632533,8.483793535,7.964394153,7.490038295,6.917295233,6.738157981,7.00139274,9.381587165,12.73721312,18.29524321,24.3965104,31.40208644,36.86098454,38.74365922,40.52775971,41.28335298,43.05380957,42.62926704,40.99200615,39.77371609,39.73437303,41.54953154,43.28317563,44.34995206,44.50003748,44.50870815,41.36433409,39.42082855,37.06720108,36.68284227,35.98367818,29.880771,31.61176764
rice,90.49634206358397,5.0,400.0,6.218695803162266,201.48476573578463,29.962044495996256,54.95660768345624,11.776088982794272,41.89904736,43.64974487,45.76228484,47.99220687,49.5102499,49.93337812,49.81193589,49.73014627,48.19403696,45.31390688,30.73784355,30.88633477,31.27957738,31.83941424,32.90929478,34.32030078,34.48016193,34.19016199,32.49474285,32.07674256,32.51558459,33.44662713,31.34499585,28.28521807,24.23030805,8.358064872,9.36280023,10.43767305,11.44789804,11.82213711,11.7523322,11.82039475,12.53250793,13.77159429,14.60008451,15.25126396,15.13438809,15.29826569,15.15897401,15.39453717,15.48333159,15.36062547,15.30669094,15.24434518,14.7554073,14.03589889,12.98720972,12.54383676,11.79127426,10.70781437,2.490629105,3.346857145,3.440965964,3.857462243,4.286511299,4.725064953,4.677039982,5.290992429,6.0281939,6.013426043,5.294903351,5.247830881,5.762354743,5.820319302,5.392085151,5.547173588,6.147631768,6.419343431,6.124872049,5.582353522,5.361800942,5.017407123,4.745639051,5.145958285,5.759567076,5.647014575,4.350817192,3.702022154,4.039038951,17.52915595,15.558703,14.48722914,14.12801845,13.72028207,13.3222315,12.86659558,12.63486988,12.77368549,12.99462504,13.49523166,13.69228642,13.38190547,12.44496255,11.67606657,11.02345172,10.62030572,9.969542741,9.429699934,8.985677447,8.591060681,8.00841061,7.487155835,7.005845042,6.968678863,7.758658277,10.61277163,14.79030274,22.17112488,30.35446475,38.26654153,43.60069272,47.01816063,50.10058041,51.82663523,52.66897085,51.33622982,50.0050972,49.66409271,51.41082994,53.83522132,55.45766109,56.71479095,56.4918487,55.36857156,51.24997441,51.25473187,49.38808522,49.7869162,46.95797867,37.14316064,39.9762813
rice,73.02622166296393,200.0,352.11594310311744,5.795139858915057,175.87378588559997,28.349098586699647,46.16449657187627,8.799510599881993,35.50577225,36.80139689,37.85971844,38.80647512,39.98429885,41.12996335,41.29696888,40.84114315,39.09642536,37.03358512,29.8212942,29.8963517,30.70846188,31.32455723,32.53722814,33.67155957,33.71493039,33.33081994,31.5004897,30.57396981,30.63217941,32.17892296,31.19188654,28.93766414,25.22043418,15.2548203,16.26504067,17.34866267,18.40236878,18.59366531,18.74928535,19.11722725,19.57066339,20.1359726,20.5311154,21.22132291,21.6704523,22.18111505,22.38701043,22.49074595,22.32687937,22.20133135,21.69375569,21.35692011,20.82622716,20.53962556,19.81697596,19.22994849,18.33715108,17.34276187,8.433069585,10.49384561,11.21575984,11.7479115,12.39586459,12.86414909,13.41438199,13.8012097,14.2102187,13.74573997,13.2261744,13.03332409,13.05512802,13.08870559,13.02511783,13.73685766,14.12136671,13.63204268,12.45821103,11.82902721,12.0165137,11.66915088,10.79485593,10.03112502,9.663040924,9.953551026,9.859639419,9.932857372,9.684137624,19.96303502,18.12254965,17.00715025,16.82842117,16.6752011,16.40385376,16.1280865,16.06067237,16.37278145,16.65894992,17.24516177,17.56614522,17.27526675,16.4776617,15.98257946,15.43463584,15.30736048,14.67681367,14.33838505,13.85677003,13.72790179,13.35310981,13.14391101,12.83378743,12.9025469,13.53247507,15.3259767,17.96883777,23.15218975,29.10474171,34.9439874,38.72729128,41.3295424,43.76380987,45.00299328,45.48148521,44.28205838,43.02926269,42.81100924,44.31104943,46.35469663,47.71624664,48.73386841,48.61368365,47.64613975,44.03007533,43.42759821,41.67722088,41.39297161,39.55413848,32.34858111,34.19341418
corn,64.93170397253115,200.0,285.5491091276903,5.740333407744514,162.92972595861167,30.27864908571352,43.93434863302678,5.625841515131943,40.26888613,41.55443839,42.92553476,44.08802617,45.05266529,45.99972434,46.56007171,46.82823898,45.45792748,42.95973305,38.33323421,38.04480125,38.93648711,39.47133105,41.2427896,42.79586963,42.99887908,41.95510882,39.31450902,38.41455583,39.3097173,41.65034827,40.08131251,37.157434,31.97668307,17.8123849,19.02810508,20.03749833,21.15393667,21.69824415,22.09542695,22.45909958,23.2367161,24.07368155,25.06993962,25.951291,26.41171555,26.72149432,27.54193759,29.44777396,30.02769361,29.41015593,27.47679682,26.56648505,26.00933885,25.52292291,24.39272788,23.56058567,22.33288693,20.89981745,8.362290397,9.871750001,11.02553215,11.28746149,11.47637083,11.08014729,11.28245867,12.33393198,13.52275308,13.9015862,13.57647575,13.60198368,13.7006736,13.56269849,13.66907605,14.2343778,14.5905591,13.50797968,11.88634247,10.96310929,10.84514165,11.21673966,10.79899671,10.25169481,9.274943645,9.277805498,9.099100005,9.315995088,8.122764074,22.37675737,20.01128369,18.76945374,18.56276428,18.47115534,18.20848331,18.02629801,18.04874953,18.43823771,18.8723358,19.55165011,20.16273755,20.12568321,19.45021012,18.87420129,18.21249297,18.09258412,17.52540446,17.24388266,16.78576564,16.58597893,16.14872654,15.60957158,14.95932997,14.87086714,16.07221843,18.89632258,22.33599227,27.56873862,32.42005734,36.47909142,38.04004388,38.86174998,40.49064714,41.90196895,42.95643606,42.37732245,41.58561493,41.4921225,43.13669676,45.19402205,46.80717609,48.01849951,48.47414233,48.24989824,44.96773675,44.9505289,43.76915844,43.56289289,41.58386326,38.06022281,39.40169142
corn,78.5161830284587,200.0,400.0,6.14098079357142,214.51905337100595,30.63826934845316,64.38594872918273,10.284732445297548,49.48911542,51.46837107,53.09406728,54.56946009,56.2155566,58.1045152,58.72901923,58.88438655,56.95132103,54.13349041,41.79282119,42.3339793,43.58316897,44.49490933,45.73993312,47.27554159,47.39764226,46.62866848,43.75363186,42.76026646,43.73059049,45.56341036,43.59763055,39.52349107,33.97564759,14.07656247,15.43417045,16.57462958,17.80038384,18.32346592,18.615739,18.95452407,19.91587885,20.85559277,21.96717101,22.91216827,23.62843639,24.06319456,24.32501542,24.69234984,24.56544776,24.31030105,23.72285573,23.46835691,23.12508863,22.67316318,21.88144758,20.95480875,19.80645231,18.33268759,6.690254759,7.784288045,8.149215983,8.893791192,9.715249624,10.17741808,10.39770366,10.60757152,10.88600354,10.75806824,10.58324912,10.89101429,10.86089761,11.2511087,11.41366372,11.49751032,10.96169722,10.76385452,10.81685205,10.41166915,9.475837931,8.814229662,8.561615738,8.361469238,7.973959005,7.703337385,7.244223135,6.615496454,6.127487086,23.44069763,21.16931484,19.70419982,19.26864845,18.73741069,18.38840092,17.9015607,17.70011645,17.92336759,18.35535857,19.16942255,19.80143394,19.70541411,18.80132938,17.90598414,17.04688606,16.6630572,15.86180489,15.30885656,14.70816062,14.4776205,13.96538153,13.51945697,12.85972373,12.78305418,13.24550558,16.04897557,19.99581316,27.28993174,35.76049979,45.42898033,52.63981995,54.98112767,57.52569396,58.8782301,61.63791524,61.33843687,59.37639064,58.35917029,59.01326889,62.25944453,65.01501482,67.08232545,67.50229027,68.17328021,63.48674346,62.48564625,58.95467703,59.11019412,56.58629106,45.18273576,47.61471027
corn,66.10670976789152,200.0,352.218092109256,6.098488171001577,192.67919551734116,30.35946003110205,51.34310587452151,6.818527749527323,42.95343156,44.22086467,45.50750093,47.03108686,48.14299822,49.13314062,49.52660285,50.08600728,48.49614751,46.03969581,38.43778537,38.2616975,38.87897423,39.65140007,41.08653984,42.4196384,42.41842792,41.40379121,38.98093677,37.82783925,38.32643467,40.23423719,38.86072419,36.11415543,31.41938891,14.5727604,15.55277302,16.8788184,18.10622938,18.58212515,18.79345164,19.1188487,19.99186913,20.99358806,21.92661212,22.93313979,23.14141162,23.40334762,23.54644066,23.98973675,24.00154511,23.84185348,23.33479983,22.91333887,22.41321177,21.96818475,21.32589224,20.66474966,19.81521337,18.41684537,6.0567456,7.218919656,7.620539005,7.991919102,8.663500034,9.429003112,9.665235977,10.58181687,11.15452179,10.94928754,10.13481808,10.21923793,10.81912659,10.90909071,10.4410407,10.91509585,11.5583896,11.21872234,9.960976044,8.935581491,8.751671636,8.597836738,8.302146839,8.352490579,8.295763661,8.255915002,7.281620577,6.322834512,5.561292595,22.72515883,20.29722865,18.97418314,18.82765663,18.39019238,18.08086729,17.75334151,17.88564123,18.40496343,19.08579081,19.98714866,20.68551792,20.68937409,19.84350804,19.194622,18.45954532,18.18362847,17.40393088,16.89383361,16.44771701,16.16005384,15.53259327,14.94169782,14.24075406,14.19952902,15.48351456,19.05457026,23.66060721,30.5223227,36.47645957,41.20806174,42.82273588,44.07876368,46.00493702,47.55194441,48.37513977,47.55656249,46.80894476,46.88247098,48.47736089,50.59549081,52.14627264,53.59668779,53.74695648,52.84264102,49.27870976,48.34388341,47.00490074,46.62070842,45.28083163,39.83131425,42.04075023
rice,88.03839132604934,200.0,400.0,6.076793988282366,185.5193136340133,29.225976562149206,60.23344216701285,12.720758409025755,56.40096128,58.54331174,60.76536684,62.52418012,64.05820052,65.72775337,66.07644559,66.7533233,63.8957943,60.06353782,45.64454578,45.13339753,45.86111402,46.71864972,48.57070544,50.29298641,50.29849142,49.19188738,46.33711023,45.01578243,45.59065451,47.61687713,45.53430023,41.44385644,35.20848202,14.03194876,15.36933294,16.59824728,17.71876153,18.17578343,18.56198541,19.10266891,19.88318932,20.54864903,21.52257596,22.80001359,23.63559461,24.12803963,24.29824062,24.67966345,24.38204748,24.00239586,23.53979434,23.24761973,22.85552985,22.21285317,21.48930188,20.77973261,19.78234126,18.35282214,4.232876676,5.721824749,6.714329582,7.494160881,7.939684721,7.869546999,8.121726909,9.060450384,10.07093402,10.14164847,9.629941598,9.902463528,10.50109499,10.67536959,10.47079724,10.85459332,11.38250795,10.71651055,9.331447316,8.36452636,8.47849269,8.217137187,7.465279817,7.001707433,6.939487917,7.179444369,6.615334903,6.004815823,5.300506117,22.27169294,20.08412809,18.75312017,18.50234264,18.10879868,17.51295127,16.86101914,16.61262426,16.94583352,17.58833175,18.33809825,18.71446184,18.28203249,17.18864673,16.15442687,15.13128902,14.50003856,13.60217691,12.98409856,12.36600354,11.85195265,11.15276401,10.54623053,9.858438096,9.723471055,10.56321439,14.55249134,19.95423648,29.35376919,39.90456486,51.52047038,59.07548231,63.23167133,66.61745087,69.2828475,71.29468801,70.26920147,68.00797082,66.80200819,68.10488533,71.48102058,74.35330376,76.26241666,76.55913359,76.5741727,71.05477827,70.22801757,66.51284758,67.06627276,63.76553905,52.0895314,54.68205129
rice,85.9696187145982,200.0,400.0,6.239392164157139,200.5757009869748,26.98555614850819,51.47119522358719,10.90293857895956,52.54258504,54.25304109,56.56805635,58.34889769,60.31583812,61.73407662,62.62161013,63.42339211,61.10818164,57.2939641,40.73478388,40.13311158,40.46976671,40.85481904,42.31593428,43.95435875,44.05486258,43.38129872,41.04719339,39.96555173,40.54528585,42.3120533,40.607579,37.0945148,31.84357036,10.95658228,11.7623267,12.79011034,13.62808973,13.80329064,14.24253391,14.99414135,15.86961253,16.48933662,17.38456434,18.49955358,19.37769929,19.94170639,20.25054732,20.68088858,20.44991756,20.13654873,19.23448755,18.72690383,18.25623675,18.08590755,18.01646408,17.67621461,16.71146471,15.02403193,2.902377201,4.616355025,5.333431683,6.160212294,7.035081903,7.090063216,6.853423576,6.953796389,7.649763084,7.698212838,7.255281145,7.433960333,7.709803154,8.308932294,8.418469818,9.158584774,9.325468271,8.689703218,7.367360652,6.369234146,6.131092421,5.745754771,5.136935512,4.798957724,4.86618672,5.337230636,5.042153465,4.153380303,2.884027175,21.52861948,19.96907094,18.70526682,18.5736672,18.03268725,17.57057513,17.12020019,17.12121043,17.67227069,18.50090221,19.76796597,20.69052477,20.72218501,19.63264128,18.58070826,17.41396585,16.73734606,15.64894148,14.77510471,14.01270683,13.40979463,12.4713604,11.48840177,10.48167159,10.32645117,11.53242747,16.5821877,22.90748063,32.14394106,41.25111541,51.30866866,58.09659795,60.56754748,63.1543817,64.9559423,67.53426442,66.91506659,64.8407678,63.6024416,64.11629144,67.16803147,69.78211932,71.73833232,71.86116984,72.25495881,67.54525566,67.36338973,64.16048264,63.60471314,60.15670429,48.29202982,50.84674857
rice,77.72096281051243,5.0,376.8073165602704,6.354774954783196,172.47550263764316,31.183911058521375,52.28448956894659,6.4988239095742415,47.16447388,48.3886927,49.91660179,51.66311137,53.31076731,54.48259654,55.23661883,55.57067955,53.34906702,49.65063173,41.26063527,40.92261539,41.69371069,42.47094093,43.97322265,45.3529246,45.09130569,43.96045496,41.38218747,40.39464533,41.4424852,43.49279131,41.8599852,38.06283829,32.51535164,15.3448562,16.71219108,18.08279651,19.30200317,19.53896253,19.90850025,20.41420097,21.26101874,21.94082863,22.72512419,23.8615365,24.34697342,24.66232819,25.08500861,25.8544061,25.93760604,25.6024197,24.86129546,24.45478089,23.61763987,22.89444541,22.27529588,21.90571778,21.04529574,19.44196354,5.935992775,7.596309921,8.460827771,9.392146512,10.64141018,11.35718551,11.58625545,12.10484602,12.69329611,11.96333747,10.83275155,10.81133808,11.72018596,12.27273039,12.02399383,12.22825955,12.53874248,12.01323615,11.00540027,10.14616099,9.980328372,9.718798509,9.293767463,8.719808234,7.924531143,7.702627324,7.174990826,6.523729767,5.744665436,22.72028772,20.49626274,19.24819149,18.98627551,18.61615311,18.23109539,17.88843567,17.77770678,18.41487709,19.34774178,20.69345964,21.59082137,21.59552333,20.44835675,19.35678531,18.17491837,17.64411841,16.68148359,16.10478143,15.45839117,14.98051956,14.15895396,13.42035532,12.60865467,12.42822695,13.53197933,18.3899492,24.49371649,33.3052955,40.71289069,47.67717347,50.74168646,51.70130693,53.13904929,54.65164014,56.04763378,55.34655548,53.68959702,53.056768,54.12776259,56.85509209,58.81692294,60.34442118,60.47896287,60.5233392,56.48225486,56.85517104,54.71993321,54.96459178,51.74004398,44.36819845,46.655558
